"f5","f6","f7","f8","f9","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f00"
0.25668449197861,0,0.112903225806452,0.643410852713178,0,0,0.0447761194029851,0.293333333333333,0.0075187969924812,0,0,0,0,0,0,0,0,0,0,0,0.608108108108108,0.328358208955224,0,0,0,0,0
0.855614973262032,0,0,0,0,0,0.23134328358209,0.293333333333333,0.721804511278195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.310160427807487,0,0,0.0310077519379845,0.0188679245283019,0,0,0.373333333333333,0.0451127819548872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681818181818182,0.0144927536231884,0,0,1
0.336898395721925,0,0,0,0,0,0,0,0.0225563909774436,0.488549618320611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.342245989304813,0.252032520325203,0,0.00775193798449612,0.00943396226415094,0,0,0,0.120300751879699,0.251908396946565,0,0.222222222222222,0.213675213675214,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
0.336898395721925,0,0,0,0,0.462686567164179,0,0.00666666666666667,0.0225563909774436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
0.914438502673797,0.105691056910569,0,0,0,0.23134328358209,0.58955223880597,0.213333333333333,0,0.114503816793893,0.216783216783217,0.0170940170940171,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0641711229946524,0.495934959349593,0.564516129032258,0.186046511627907,0,0,0,0,0,0,0,0,0.444444444444444,0.206896551724138,0,0,0,0.125,0.564814814814815,0,0.0135135135135135,0,0,0,0,0,0
0.229946524064171,0.146341463414634,0,0.0232558139534884,0,0,0,0,0.0150375939849624,0.00763358778625954,0.335664335664336,0.111111111111111,0,0,0,0,0,0,0,0,0,0.0149253731343284,0.0227272727272727,0,0,0,0.5
0.25668449197861,0.024390243902439,0.540322580645161,0,0,0,0.313432835820896,0.0466666666666667,0.0225563909774436,0,0,0,0,0,0,0,0.144444444444444,0.597222222222222,0,0,0,0,0,0,0,0,0
0.320855614973262,0.0569105691056911,0.032258064516129,0,0,0,0.0373134328358209,0.0133333333333333,0,0.343511450381679,0.118881118881119,0,0,0,0,0.0576923076923077,0,0,0,0,0,0,0,0,0,0,1
0.197860962566845,0.186991869918699,0.0161290322580645,0.0697674418604651,0,0,0,0,0.0150375939849624,0,0.188811188811189,0.290598290598291,0,0,0,0,0,0,0,0,0.0810810810810811,0.0298507462686567,0,0,0,0,0
0.229946524064171,0.0813008130081301,0.467741935483871,0,0,0.238805970149254,0.104477611940299,0,0,0,0,0,0,0,0,0,0.466666666666667,0.208333333333333,0,0,0,0,0,0,0,0,0
0.737967914438503,0,0,0.0387596899224806,0.0660377358490566,0,0.119402985074627,0.506666666666667,0.406015037593985,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869565217391304,0.02,0,0
0.491978609625668,0.195121951219512,0,0,0,0,0,0.06,0.278195488721804,0,0.377622377622378,0.196581196581197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.347593582887701,0,0,0,0,0.00746268656716418,0.0373134328358209,0.38,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.641711229946524,0.130081300813008,0,0.0155038759689922,0.00943396226415094,0.00746268656716418,0.0149253731343284,0.42,0.120300751879699,0.00763358778625954,0.398601398601399,0.0427350427350427,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0
0.39572192513369,0.00813008130081301,0.112903225806452,0.178294573643411,0.518867924528302,0,0.41044776119403,0.16,0,0,0,0,0,0,0,0.0192307692307692,0,0,0.0277777777777778,0.15625,0,0,0,0,0.58,0.153846153846154,0
0,0.59349593495935,0.588709677419355,0.186046511627907,0,0,0,0,0,0,0,0,0,0,0.282442748091603,0.913461538461538,0,0,0,0,0.0675675675675676,0.17910447761194,0,0,0,0,0
0.508021390374332,0.0731707317073171,0,0,0,0.00746268656716418,0.0149253731343284,0,0.466165413533835,0.0687022900763359,0.251748251748252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.262032085561497,0,0,0,0,0.0373134328358209,0.313432835820896,0.0266666666666667,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.00813008130081301,0.42741935483871,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0.0152671755725191,0.00961538461538462,0,0.527777777777778,0.037037037037037,0,0.0135135135135135,0,0,0,0,0,0
0.401069518716578,0,0,0,0,0,0.00746268656716418,0.02,0.278195488721804,0.305343511450382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
0.358288770053476,0.300813008130081,0,0,0,0,0.0522388059701493,0.393333333333333,0,0,0,0,0.222222222222222,0.163793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0.3
0.304812834224599,0.105691056910569,0,0,0,0,0,0.0333333333333333,0.0451127819548872,0.0610687022900763,0.391608391608392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0160427807486631,0.260162601626016,0.112903225806452,0,0,0,0.0223880597014925,0,0,0,0,0,0,0.00862068965517241,0.320610687022901,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0.170731707317073,0.266129032258065,0.147286821705426,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0.403846153846154,0,0,0,0.03125,0.202702702702703,0,0,0,0,0,0
0.0160427807486631,0.211382113821138,0.161290322580645,0.0697674418604651,0.537735849056604,0.00746268656716418,0.0149253731343284,0,0,0,0,0,0,0,0.16793893129771,0.201923076923077,0,0,0,0,0,0,0,0,0.5,0.256410256410256,0
0.625668449197861,0,0,0,0,0.23134328358209,0.23134328358209,0,0.37593984962406,0.0916030534351145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.272727272727273,0.00813008130081301,0,0.0155038759689922,0.00943396226415094,0,0,0,0.18796992481203,0.190839694656489,0.034965034965035,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0.0144927536231884,0,0,1
0.566844919786096,0.016260162601626,0,0,0,0,0.186567164179104,0.373333333333333,0.210526315789474,0,0.041958041958042,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.213903743315508,0.0650406504065041,0,0.0155038759689922,0.00943396226415094,0,0.0149253731343284,0,0,0.106870229007634,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0.0144927536231884,0,0,1
0.245989304812834,0,0,0.0310077519379845,0.594339622641509,0.00746268656716418,0.0149253731343284,0.213333333333333,0.105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.615384615384615,0
0.459893048128342,0,0,0,0,0,0.313432835820896,0.0333333333333333,0.037593984962406,0.312977099236641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.406417112299465,0,0.00806451612903226,0,0,0.0447761194029851,0.462686567164179,0.0466666666666667,0.0150375939849624,0.0229007633587786,0,0,0,0,0,0.00961538461538462,0,0,0,0,0,0,0,0,0,0,0.1
0.347593582887701,0,0,0,0,0.0447761194029851,0.425373134328358,0.02,0.0075187969924812,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
0.524064171122995,0.024390243902439,0.637096774193548,0.0930232558139535,0,0,0,0,0.142857142857143,0.587786259541985,0.0839160839160839,0,0,0,0,0,0,0.527777777777778,0.305555555555556,0,0,0,0,0,0,0,0
0.417112299465241,0.219512195121951,0,0,0,0,0,0.02,0,0,0.734265734265734,0.0170940170940171,0,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0
0.374331550802139,0.666666666666667,0,0,0,0.00746268656716418,0.0298507462686567,0,0,0,0.258741258741259,0.435897435897436,0.564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.320855614973262,0,0.0161290322580645,0.0852713178294574,0,0.0447761194029851,0.417910447761194,0,0,0.00763358778625954,0,0,0,0,0,0,0,0,0.00925925925925926,0,0.0135135135135135,0.104477611940299,0,0,0,0,1
0.213903743315508,0.203252032520325,0,0,0,0.0223880597014925,0,0,0,0.0152671755725191,0.167832167832168,0.324786324786325,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454545454545455,0.130081300813008,0,0,0.0377358490566038,0,0,0,0.466165413533835,0,0.167832167832168,0.179487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,0.4
0.213903743315508,0.544715447154472,0.185483870967742,0.00775193798449612,0,0.0149253731343284,0.0373134328358209,0,0,0.0381679389312977,0.286713286713287,0,0,0.0948275862068965,0.488549618320611,0,0,0.0138888888888889,0.00925925925925926,0,0,0,0,0,0,0,0
0.422459893048128,0.0731707317073171,0.306451612903226,0.124031007751938,0,0,0.00746268656716418,0.313333333333333,0,0.0458015267175573,0.27972027972028,0,0,0,0,0,0,0,0.342592592592593,0.0416666666666667,0,0,0,0,0,0,0
0.310160427807487,0,0.112903225806452,0.325581395348837,0,0,0,0,0.18796992481203,0.282442748091603,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.472972972972973,0,0,0,0,0,0
0.454545454545455,0.300813008130081,0,0,0,0.0223880597014925,0.0149253731343284,0.0133333333333333,0,0,0.636363636363636,0.264957264957265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.556149732620321,0,0,0,0,0,0,0.446666666666667,0.330827067669173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508021390374332,0,0,0,0,0,0.313432835820896,0.306666666666667,0.075187969924812,0.0305343511450382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25668449197861,0,0,0,0,0,0.17910447761194,0.173333333333333,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.358288770053476,0,0,0,0,0.0895522388059701,0.373134328358209,0,0.0225563909774436,0.0381679389312977,0.00699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
0.0160427807486631,0.455284552845528,0.0403225806451613,0,0,0.0149253731343284,0.00746268656716418,0,0,0,0,0,0.0256410256410256,0.379310344827586,0.114503816793893,0,0,0,0,0,0,0,0,0,0,0,0
0.53475935828877,0.016260162601626,0,0,0,0,0,0.00666666666666667,0.37593984962406,0.374045801526718,0.0629370629370629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0106951871657754,0,0.0161290322580645,0.147286821705426,0.0943396226415094,0,0,0,0.0075187969924812,0.00763358778625954,0,0,0,0,0,0,0,0,0.00925925925925926,0.0208333333333333,0,0,0.318181818181818,0.0434782608695652,0,0,0.6
0.46524064171123,0.154471544715447,0.0161290322580645,0,0,0,0.0298507462686567,0.1,0.240601503759398,0,0.314685314685315,0.136752136752137,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0,0.2
0.342245989304813,0.00813008130081301,0.0161290322580645,0,0,0,0.0149253731343284,0.0133333333333333,0.233082706766917,0.236641221374046,0.00699300699300699,0.0170940170940171,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,1
0.20855614973262,0.186991869918699,0.0403225806451613,0.0387596899224806,0,0,0.00746268656716418,0.02,0,0,0.202797202797203,0.273504273504274,0,0,0,0,0,0,0.00925925925925926,0.0416666666666667,0.027027027027027,0,0,0,0,0,0.1
0.556149732620321,0,0,0,0,0,0.223880597014925,0.126666666666667,0.421052631578947,0.0458015267175573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.342245989304813,0,0,0,0,0.186567164179104,0.276119402985075,0,0.0225563909774436,0.0229007633587786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
0.245989304812834,0.0650406504065041,0,0,0,0,0.0223880597014925,0.06,0,0.083969465648855,0.244755244755245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.267379679144385,0.317073170731707,0,0,0,0,0.171641791044776,0.153333333333333,0,0.00763358778625954,0.00699300699300699,0,0.153846153846154,0.224137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0.663101604278075,0,0,0,0,0,0.201492537313433,0.706666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.224598930481283,0.439024390243902,0.0645161290322581,0.496124031007752,0.0283018867924528,0,0.00746268656716418,0,0,0,0.363636363636364,0.0769230769230769,0,0.155172413793103,0.198473282442748,0,0,0,0,0,0,0.567164179104478,0.159090909090909,0,0,0,0
0.32620320855615,0,0,0.00775193798449612,0.0188679245283019,0.141791044776119,0.328358208955224,0,0,0.00763358778625954,0.00699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536231884,0.02,0,1
0.518716577540107,0.170731707317073,0,0,0,0,0,0.246666666666667,0.18796992481203,0,0.300699300699301,0.162393162393162,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0
0.502673796791444,0,0,0,0,0,0,0.06,0.518796992481203,0.16793893129771,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550802139037433,0.365853658536585,0,0,0,0,0,0.313333333333333,0.150375939849624,0,0.0979020979020979,0.487179487179487,0.162393162393162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.443850267379679,0.00813008130081301,0,0,0,0.0223880597014925,0.641791044776119,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25668449197861,0,0,0.418604651162791,0.0377358490566038,0.134328358208955,0.208955223880597,0.00666666666666667,0.0300751879699248,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0.447761194029851,0.204545454545455,0,0,0,0
0.609625668449198,0.121951219512195,0,0,0,0,0,0.273333333333333,0.037593984962406,0.213740458015267,0.447552447552448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39572192513369,0.178861788617886,0.201612903225806,0.0155038759689922,0.0377358490566038,0,0.529850746268657,0.0533333333333333,0,0,0,0,0,0,0.0458015267175573,0.355769230769231,0,0,0,0,0,0,0,0.0289855072463768,0.04,0,0
0.46524064171123,0,0,0,0,0,0.238805970149254,0.1,0.24812030075188,0.106870229007634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0106951871657754,0.731707317073171,0.112903225806452,0,0,0,0,0,0,0,0.013986013986014,0.00854700854700855,0,0.5,0.33587786259542,0,0,0,0,0,0,0,0,0,0,0,0
0.593582887700535,0.195121951219512,0,0,0,0,0.119402985074627,0.426666666666667,0,0,0.202797202797203,0.282051282051282,0.0170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.368983957219251,0,0.0483870967741935,0.410852713178295,0,0,0,0.0933333333333333,0.451127819548872,0,0,0,0,0,0,0,0,0,0,0.0104166666666667,0.22972972972973,0.343283582089552,0,0,0,0,0
0.235294117647059,0.040650406504065,0,0.00775193798449612,0,0,0,0.0333333333333333,0.0075187969924812,0.190839694656489,0.13986013986014,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,1
0.0320855614973262,0.666666666666667,0.193548387096774,0,0,0,0.0149253731343284,0,0,0,0,0,0.136752136752137,0.620689655172414,0.00763358778625954,0,0,0.263888888888889,0,0,0,0,0,0,0,0,0
0.0053475935828877,0.284552845528455,0.467741935483871,0.286821705426357,0,0,0,0,0,0.00763358778625954,0,0,0,0,0.0687022900763359,0.548076923076923,0,0,0,0.208333333333333,0.27027027027027,0,0,0,0,0,0
0.272727272727273,0.016260162601626,0.00806451612903226,0.00775193798449612,0.622641509433962,0,0,0.253333333333333,0.120300751879699,0,0,0,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.04,0.82051282051282,0
0.556149732620321,0.00813008130081301,0,0,0,0.149253731343284,0.335820895522388,0,0,0.320610687022901,0.034965034965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.229946524064171,0,0.0403225806451613,0,0,0,0,0,0.105263157894737,0.244274809160305,0,0,0,0,0,0,0.0222222222222222,0.0277777777777778,0,0,0,0,0,0,0,0,1
0.411764705882353,0,0,0.271317829457364,0.254716981132075,0,0.00746268656716418,0.273333333333333,0.293233082706767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431818181818182,0.260869565217391,0,0,0
0.342245989304813,0,0,0,0,0.23134328358209,0.23134328358209,0,0.0225563909774436,0.0152671755725191,0.00699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
0.427807486631016,0,0,0.0852713178294574,0.518867924528302,0.0597014925373134,0.529850746268657,0,0.0075187969924812,0.0458015267175573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.153846153846154,0
0.117647058823529,0.178861788617886,0,0.0697674418604651,0.537735849056604,0,0,0,0,0,0.00699300699300699,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.282051282051282,0
0.336898395721925,0,0.032258064516129,0.0387596899224806,0,0,0.0223880597014925,0.02,0.466165413533835,0,0,0,0,0,0,0,0,0,0,0.0520833333333333,0.0135135135135135,0,0,0,0,0,1
0.502673796791444,0,0.0967741935483871,0.108527131782946,0.0188679245283019,0.0373134328358209,0.514925373134328,0.18,0,0,0,0,0,0,0,0,0,0,0.00925925925925926,0.177083333333333,0,0,0,0.0144927536231884,0.02,0,0
0.331550802139037,0,0,0.0232558139534884,0,0,0,0.133333333333333,0.338345864661654,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0.0149253731343284,0.0227272727272727,0,0,0,1
0.358288770053476,0,0,0,0.00943396226415094,0.0447761194029851,0,0,0.0451127819548872,0.442748091603053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1
0.641711229946524,0.113821138211382,0.282258064516129,0,0,0.783582089552239,0.149253731343284,0,0.0150375939849624,0,0,0,0,0,0,0.153846153846154,0.3,0,0,0,0,0,0,0,0,0,0
0.0267379679144385,0.130081300813008,0,0,0,0,0,0.0133333333333333,0.0075187969924812,0,0,0,0.094017094017094,0.0775862068965517,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25668449197861,0,0,0.00775193798449612,0.0566037735849057,0,0.00746268656716418,0.0733333333333333,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0256410256410256,0.8
0.27807486631016,0.0731707317073171,0,0,0,0.00746268656716418,0.0149253731343284,0,0,0.236641221374046,0.188811188811189,0.0256410256410256,0.0170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39572192513369,0,0,0,0.122641509433962,0,0.350746268656716,0.213333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179487179487179,0.3
0.320855614973262,0.195121951219512,0,0,0,0,0.00746268656716418,0.0133333333333333,0,0.00763358778625954,0.538461538461538,0.0256410256410256,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.331550802139037,0,0.0645161290322581,0.697674418604651,0,0.373134328358209,0.104477611940299,0.0133333333333333,0,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0.324324324324324,0.641791044776119,0,0,0,0,0
0.245989304812834,0,0,0,0,0.276119402985075,0.082089552238806,0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53475935828877,0.0569105691056911,0,0,0,0,0.0447761194029851,0.00666666666666667,0.345864661654135,0.244274809160305,0.20979020979021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.283422459893048,0.235772357723577,0.137096774193548,0.0697674418604651,0.188679245283019,0,0,0.373333333333333,0.0075187969924812,0,0,0,0,0,0.259541984732824,0.0865384615384615,0,0,0,0,0,0,0,0.101449275362319,0.18,0,0
0.342245989304813,0.032520325203252,0,0,0,0,0.0149253731343284,0.02,0.330827067669173,0.145038167938931,0,0,0.00854700854700855,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,1
0.422459893048128,0,0,0,0,0.41044776119403,0.201492537313433,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.486631016042781,0.585365853658537,0,0,0,0,0.00746268656716418,0.0133333333333333,0.0075187969924812,0.351145038167939,0.237762237762238,0.376068376068376,0,0.379310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0
0.192513368983957,0.0975609756097561,0,0,0,0,0,0.0133333333333333,0.0075187969924812,0.0229007633587786,0.293706293706294,0.0341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.304812834224599,0.0487804878048781,0,0.0465116279069767,0.566037735849057,0,0.00746268656716418,0.00666666666666667,0.0150375939849624,0.282442748091603,0.174825174825175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.487179487179487,0
0.641711229946524,0,0,0,0,0,0,0.173333333333333,0.383458646616541,0.389312977099237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0481283422459893,0,0.314516129032258,0.488372093023256,0,0,0.0223880597014925,0.00666666666666667,0.0451127819548872,0,0,0,0,0,0,0,0.0333333333333333,0.0416666666666667,0,0.34375,0.472972972972973,0,0,0,0,0,0
0.481283422459893,0.317073170731707,0,0,0,0,0,0.0333333333333333,0.308270676691729,0,0.146853146853147,0.581196581196581,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.459893048128342,0.032520325203252,0,0,0,0.0298507462686567,0.119402985074627,0.293333333333333,0.18796992481203,0,0,0.0256410256410256,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0641711229946524,0.252032520325203,0.0161290322580645,0.0387596899224806,0,0,0,0,0,0,0,0.0512820512820513,0.333333333333333,0,0,0,0,0,0,0,0.0540540540540541,0.0149253731343284,0,0,0,0,0
0.0267379679144385,0.447154471544715,0.185483870967742,0,0,0,0.00746268656716418,0.00666666666666667,0.0150375939849624,0.00763358778625954,0,0,0,0.0172413793103448,0.557251908396947,0,0,0,0,0,0,0,0,0,0,0,0
0.705882352941177,0.227642276422764,0,0,0,0,0,0,0,0.412213740458015,0.811188811188811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.229946524064171,0.40650406504065,0.274193548387097,0,0,0,0,0,0,0.0229007633587786,0.314685314685315,0.145299145299145,0,0,0.0610687022900763,0.480769230769231,0,0,0,0,0,0,0,0,0,0,0
0.358288770053476,0,0,0,0,0.0223880597014925,0.194029850746269,0.293333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
0.0481283422459893,0.373983739837398,0.129032258064516,0,0,0,0,0.00666666666666667,0.0150375939849624,0.0229007633587786,0.034965034965035,0,0,0.0689655172413793,0.381679389312977,0,0,0,0,0,0,0,0,0,0,0,0
0.13903743315508,0.252032520325203,0,0,0,0,0,0.0333333333333333,0.0225563909774436,0,0,0.239316239316239,0.205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.272727272727273,0.016260162601626,0.00806451612903226,0,0,0,0.00746268656716418,0.0533333333333333,0.338345864661654,0,0,0,0,0.00862068965517241,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,1
0.155080213903743,0.430894308943089,0.185483870967742,0,0,0,0,0,0,0,0.237762237762238,0.094017094017094,0,0,0.33587786259542,0.144230769230769,0,0,0,0,0,0,0,0,0,0,0
0.614973262032086,0.308943089430894,0,0,0,0,0.373134328358209,0.44,0.0150375939849624,0,0,0,0.162393162393162,0.21551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0
0.475935828877005,0.113821138211382,0,0,0,0,0,0.213333333333333,0.120300751879699,0.0152671755725191,0.426573426573427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470588235294118,0.260162601626016,0,0,0,0,0.00746268656716418,0.0133333333333333,0.293233082706767,0.297709923664122,0,0.0341880341880342,0.35042735042735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.160427807486631,0.24390243902439,0,0,0,0,0.00746268656716418,0.0133333333333333,0,0,0,0.487179487179487,0.0341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.336898395721925,0,0,0,0,0.00746268656716418,0.298507462686567,0.166666666666667,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.245989304812834,0.016260162601626,0.0645161290322581,0.00775193798449612,0,0,0.00746268656716418,0.226666666666667,0.105263157894737,0,0,0,0,0,0,0,0.0888888888888889,0,0,0,0,0.0149253731343284,0,0,0,0,1
0.0160427807486631,0.390243902439024,0.67741935483871,0,0.00943396226415094,0,0,0,0.0075187969924812,0.0152671755725191,0,0,0,0,0.320610687022901,0.163461538461538,0.411111111111111,0.277777777777778,0,0,0,0,0,0,0,0.0256410256410256,0
0.368983957219251,0.219512195121951,0,0,0,0,0.0149253731343284,0.00666666666666667,0,0.236641221374046,0.174825174825175,0.367521367521368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.245989304812834,0.349593495934959,0.185483870967742,0,0,0,0,0,0.0902255639097744,0.282442748091603,0,0,0.0170940170940171,0.00862068965517241,0.381679389312977,0.0865384615384615,0.0111111111111111,0,0,0,0,0,0,0,0,0,0
0.25668449197861,0.138211382113821,0.25,0,0,0.0149253731343284,0.00746268656716418,0.0666666666666667,0.293233082706767,0,0,0,0,0,0,0.278846153846154,0.155555555555556,0,0,0,0,0,0,0,0,0,0
0.32620320855615,0.016260162601626,0.00806451612903226,0,0,0,0,0.213333333333333,0.24812030075188,0,0,0,0,0.0172413793103448,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,1
0.27807486631016,0,0,0,0,0.171641791044776,0.223880597014925,0.00666666666666667,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.235294117647059,0.0650406504065041,0.0806451612903226,0.0310077519379845,0.0471698113207547,0.0223880597014925,0.0447761194029851,0,0,0.114503816793893,0.216783216783217,0,0,0,0,0,0.0222222222222222,0.0833333333333333,0,0,0,0,0.0227272727272727,0.072463768115942,0,0,0.9
0.545454545454545,0,0.0241935483870968,0,0,0.276119402985075,0.529850746268657,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.00925925925925926,0,0,0,0,0,0,0,0
0.0374331550802139,0,0.387096774193548,0.0387596899224806,0,0.0298507462686567,0.0223880597014925,0,0,0,0,0,0,0,0,0,0,0.388888888888889,0.12962962962963,0,0,0,0,0,0,0,0
0.0267379679144385,0,0.241935483870968,0.193798449612403,0,0.00746268656716418,0.00746268656716418,0,0.0075187969924812,0.0152671755725191,0,0,0,0,0,0,0,0,0.12962962962963,0.270833333333333,0,0,0,0,0,0,0.1
0.529411764705882,0.0894308943089431,0,0,0,0,0.00746268656716418,0.0466666666666667,0.308270676691729,0.16030534351145,0.328671328671329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.165775401069519,0.430894308943089,0.17741935483871,0,0,0,0,0,0,0,0.286713286713287,0.0341880341880342,0,0,0.381679389312977,0.0865384615384615,0,0,0,0,0,0,0,0,0,0,0
0.647058823529412,0,0,0,0,0.276119402985075,0.343283582089552,0,0.172932330827068,0.175572519083969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0053475935828877,0.739837398373984,0.112903225806452,0,0,0,0,0,0,0,0.00699300699300699,0.0170940170940171,0,0.5,0.343511450381679,0,0,0,0,0,0,0,0,0,0,0,0
0.267379679144385,0,0,0,0,0.156716417910448,0.164179104477612,0.06,0.0225563909774436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.308943089430894,0.620967741935484,0.0387596899224806,0.0377358490566038,0,0,0,0,0,0,0,0,0,0.122137404580153,0.403846153846154,0.277777777777778,0.236111111111111,0,0,0,0,0.0454545454545455,0.0434782608695652,0,0,0
